dataset_row_id,title,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
256,Китай в августе заметно сократил импорт нефти из РФ и Саудовской Аравии к июлю,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
259,ФАС не считает актуальным расширение порогов отклонения индикаторов в топливном демпфере,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
260,"JPMorgan увеличил выручку в I квартале на 8%, лучше прогнозов",enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
268,Рост цен на огурцы в РФ ускорился в два раза,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
271,Экспорт пшеницы из России в 2025/26 сельхозгоду может вырасти до 44 млн т,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
277,Kraft Heinz рассматривает потенциальные стратегические сделки,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
287,Рубль в пятницу заметно опустился в паре с юанем,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
292,Минсельхоз призвал аграриев не сопротивляться использованию отечественных семян,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
293,В США назвали состоявшийся обмен заключенными жестом доброй воли со стороны России,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
294,Решетников сообщил об упрощении визового режима для иностранных туристов,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
303,Принят закон об ужесточении наказания за дезертирство,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
304,Хуситы сообщили о запуске баллистической ракеты по аэропорту Тель-Авива,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
305,"До 32 выросло число сбитых БПЛА, летевших на Москву в понедельник",crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
311,Польша по-прежнему не будет принимать на границе с Белоруссией заявления на международную защиту,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
323,Google выплатит 326 млн евро для урегулирования налогового спора с Италией,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
324,"""Аэрофлот"" 1 марта отменяет рейсы в Дубай и Абу-Даби",international_outflow,international_outflow,international_outflow,,,1,1,1.0,1.0,False
325,"Продажи чипов в мире в 2024 году выросли на 19,1% и достигли рекорда",industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
