run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news,ranking
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.10__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.75,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.10,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.75,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.10__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.80,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.10,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.80,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.10__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.85,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.10,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.85,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.10__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.90,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.10,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.90,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.10__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.95,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.10,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.95,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.15__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.70,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.15,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.70,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.15__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.75,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.15,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.75,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.15__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.80,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.15,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.80,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.15__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.85,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.15,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.85,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.15__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.90,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.15,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.90,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.15__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.95,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.15,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.95,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.20__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.70,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.20,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.70,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.20__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.75,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.20,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.75,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.20__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.80,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.20,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.80,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.20__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.85,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.20,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.85,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.20__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.90,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.20,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.90,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.20__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.95,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.20,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.95,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.25__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.70,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.25,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.70,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.25__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.75,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.25,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.75,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.25__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.80,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.25,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.80,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.25__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.85,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.25,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.85,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.25__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.90,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.25,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.90,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.25__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.95,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.25,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.95,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.30__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.70,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.30,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.70,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_AND__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.30__ial_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial_0.75,,pairwise_ensemble,mixed,mixed,True,4,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.30,v4_social_signal_experiment_v4_prompt_think_false_qwen36_35b_iq3_compact_b1_pilot30.partial@0.75,ensemble,,weak,4,1,1,0,3,0.25,1.0,0.25,0.4,0.3333333333333333,0.25,1.0,0.25,0.4,4,1,1,0.25,0,3,weak_ensemble_micro_f1
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22612,428,22184,50,30.59810554803789,0.018928002830355565,0.895397489539749,0.037072325682113466,0.04892524305805117,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22613,428,22185,50,30.599458728010827,0.01892716578959006,0.895397489539749,0.037070720194014986,0.04891531322884423,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22613,428,22185,50,30.599458728010827,0.01892716578959006,0.895397489539749,0.037070720194014986,0.04891531322884423,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22613,428,22185,50,30.599458728010827,0.01892716578959006,0.895397489539749,0.037070720194014986,0.04891531322884423,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,weak,478,22613,428,22185,50,30.599458728010827,0.01892716578959006,0.895397489539749,0.037070720194014986,0.04891531322884423,0.03519972156003539,0.4248985115020298,1.0,0.5963912630579298,314,739,288,0.9171974522292994,425,0,weak_ensemble_micro_recall
