dataset_row_id,title,url,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
205,Производитель электрогрузовиков Nikola подал заявление о банкротстве,https://www.interfax.ru/business/1009809,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
207,Более 160 тонн загрязненного мазутом грунта вывезли с пляжей Севастополя,https://www.interfax.ru/russia/1002976,air_pollution,air_pollution,air_pollution,,,1,1,1.0,1.0,False
215,В ОДКБ призвали к дипломатическому урегулированию афгано-пакистанского конфликта,https://www.interfax.ru/world/1074939,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
217,"Экспорт продукции АПК из России в январе-июле снизился на 14,2%",https://www.interfax.ru/business/1046731,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
218,ФАС изучит обоснованность закупок региональных госкомпаний у единственного поставщика,https://www.interfax.ru/business/1050544,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
220,Число физлиц с брокерскими счетами на Мосбирже в марте выросло на 280 тыс.,https://www.interfax.ru/business/1018576,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
223,"""Коммерсантъ"" сообщил о возможном повышении тарифов на передачу электроэнергии в 4 регионах",https://www.interfax.ru/business/1034267,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
225,"Рост цен на бензин в РФ с 11 по 17 февраля ускорился до 0,21%",https://www.interfax.ru/business/1009843,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
227,Промышленный PMI в Китае в июле неожиданно снизился,https://www.interfax.ru/business/1038912,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
228,"Производство пива и пивных напитков в РФ в январе-феврале выросло на 5,7%",https://www.interfax.ru/business/1013609,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
232,Восемь дронов ВСУ сбито над Крымом и Брянской областью,https://www.interfax.ru/russia/1011252,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
234,"РСТ заявил, что обострение конфликта между Таиландом и Камбоджей не повлияло на отдых россиян",https://www.interfax.ru/world/1061880,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
237,Китай в 2025 году снизил импорт нефти из РФ на 7%,https://www.interfax.ru/world/1068436,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
240,"Оборот ювелирного холдинга Sokolov в 2024 году вырос на 34%, до 68,1 млрд рублей",https://www.interfax.ru/business/1012300,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
244,Российские военные отразили две атаки ВСУ с целью прорыва в Купянск,https://www.interfax.ru/russia/1065820,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
245,Решетников ожидает восстановления экономики РФ в конце этого года или в 2027 году,https://www.interfax.ru/business/1072361,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
247,В I чтении принят проект об увеличении сроков геологоразведки для двух районов ХМАО,https://www.interfax.ru/russia/1017884,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
253,ЦБ РФ рассмотрит вопрос о ставке,https://www.interfax.ru/russia/1022662,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
254,"Прогноз по инфляции в РФ в 2025 году повышен с 4,5% до 7,6%",https://www.interfax.ru/russia/1021802,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
256,Китай в августе заметно сократил импорт нефти из РФ и Саудовской Аравии к июлю,https://www.interfax.ru/business/1048486,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
259,ФАС не считает актуальным расширение порогов отклонения индикаторов в топливном демпфере,https://www.interfax.ru/russia/1015612,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
260,"JPMorgan увеличил выручку в I квартале на 8%, лучше прогнозов",https://www.interfax.ru/business/1020450,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
